sk_venta;sk_cliente;sk_producto;sk_empleado;sk_tiempo;sk_geografia_envio;sk_shipper;precio_unitario;cantidad;descuento;flete;monto_total;nk_orden_id
5829;268;224;24;19980108;320;15;15.00;6;0;7;90.00;10822
5830;232;165;23;19980109;356;14;21.00;20;0.1;163.97;378.00;10823
5831;232;211;23;19980109;356;14;19.50;15;0;163.97;292.50;10823
5832;232;213;23;19980109;356;14;55.00;40;0.1;163.97;1980.00;10823
5833;232;231;23;19980109;356;14;13.00;15;0.1;163.97;175.50;10823
5834;210;195;26;19980109;414;13;9.65;12;0;1.23;115.80;10824
5835;210;224;26;19980109;414;13;15.00;9;0;1.23;135.00;10824
5836;203;180;19;19980109;412;13;31.23;12;0;79.25;374.76;10825
5837;203;207;19;19980109;412;13;32.80;20;0;79.25;656.00;10825
5838;193;185;24;19980112;294;13;12.50;35;0;7.09;437.50;10826
5839;193;211;24;19980112;294;13;19.50;15;0;7.09;292.50;10826
5840;195;164;19;19980112;280;14;31.00;15;0;63.54;465.00;10827
5841;195;193;19;19980112;280;14;18.00;21;0;63.54;378.00;10827
5842;250;174;27;19980113;337;13;81.00;5;0;90.85;405.00;10828
5843;250;192;27;19980113;337;13;263.50;2;0;90.85;527.00;10828
5844;224;156;27;19980113;366;13;19.00;10;0;154.72;190.00;10829
5845;224;162;27;19980113;366;13;40.00;20;0;154.72;800.00;10829
5846;224;167;27;19980113;366;13;6.00;10;0;154.72;60.00;10829
5847;224;214;27;19980113;366;13;34.00;21;0;154.72;714.00;10829
5848;267;160;22;19980113;335;14;25.00;6;0;81.83;150.00;10830
5849;267;193;22;19980113;335;14;18.00;28;0;81.83;504.00;10830
5850;267;214;22;19980113;335;14;34.00;30;0;81.83;1020.00;10830
5851;267;222;22;19980113;335;14;12.50;24;0;81.83;300.00;10830
5852;256;173;21;19980114;361;14;9.20;2;0;72.19;18.40;10831
5853;256;189;21;19980114;361;14;18.00;8;0;72.19;144.00;10831
5854;256;192;21;19980114;361;14;263.50;8;0;72.19;2108.00;10831
5855;256;197;21;19980114;361;14;46.00;9;0;72.19;414.00;10831
5856;227;167;20;19980114;277;14;6.00;3;0.2;43.26;14.40;10832
5857;227;179;20;19980114;277;14;14.00;10;0.2;43.26;112.00;10832
5858;227;198;20;19980114;277;14;19.45;16;0.2;43.26;248.96;10832
5859;227;218;20;19980114;277;14;33.25;3;0;43.26;99.75;10832
5860;242;161;24;19980115;384;14;30.00;20;0.1;71.49;540.00;10833
5861;242;185;24;19980115;384;14;12.50;9;0.1;71.49;101.25;10833
5862;242;207;24;19980115;384;14;32.80;9;0.1;71.49;265.68;10833
5863;267;183;19;19980115;335;15;123.79;8;0.05;29.78;940.80;10834
5864;267;184;19;19980115;335;15;25.89;20;0.05;29.78;491.91;10834
5865;187;213;19;19980115;385;15;55.00;15;0;69.53;825.00;10835
5866;187;231;19;19980115;385;15;13.00;2;0.2;69.53;20.80;10835
5867;206;176;25;19980116;378;13;21.00;52;0;411.88;1092.00;10836
5868;206;189;25;19980116;378;13;18.00;6;0;411.88;108.00;10836
5869;206;211;25;19980116;378;13;19.50;24;0;411.88;468.00;10836
5870;206;214;25;19980116;378;13;34.00;60;0;411.88;2040.00;10836
5871;206;218;25;19980116;378;13;33.25;30;0;411.88;997.50;10836
5872;191;167;27;19980116;343;15;6.00;6;0;13.32;36.00;10837
5873;191;194;27;19980116;343;15;18.40;25;0;13.32;460.00;10837
5874;191;201;27;19980116;343;15;9.50;40;0.25;13.32;285.00;10837
5875;191;230;27;19980116;343;15;18.00;21;0.25;13.32;283.50;10837
5876;233;155;21;19980119;341;15;18.00;4;0.25;59.28;54.00;10838
5877;233;172;21;19980119;341;15;62.50;25;0.25;59.28;1171.88;10838
5878;233;190;21;19980119;341;15;19.00;50;0.25;59.28;712.50;10838
5879;267;212;21;19980119;335;15;13.25;30;0.1;35.43;357.75;10839
5880;267;226;21;19980119;335;15;34.80;15;0.1;35.43;469.80;10839
5881;233;179;22;19980119;341;14;14.00;6;0.2;2.71;67.20;10840
5882;233;193;22;19980119;341;14;18.00;10;0.2;2.71;144.00;10840
5883;262;164;23;19980120;347;14;31.00;16;0;424.3;496.00;10841
5884;262;210;23;19980120;347;14;38.00;30;0;424.3;1140.00;10841
5885;262;213;23;19980120;347;14;55.00;50;0;424.3;2750.00;10841
5886;262;231;23;19980120;347;14;13.00;15;0;424.3;195.00;10841
5887;266;165;19;19980120;339;15;21.00;15;0;54.42;315.00;10842
5888;266;197;19;19980120;339;15;46.00;5;0;54.42;230.00;10842
5889;266;222;19;19980120;339;15;12.50;20;0;54.42;250.00;10842
5890;266;224;19;19980120;339;15;15.00;12;0;54.42;180.00;10842
5891;270;205;22;19980121;288;14;53.00;4;0.25;9.26;159.00;10843
5892;245;176;26;19980121;367;14;21.00;35;0;25.22;735.00;10844
5893;249;177;26;19980121;402;13;9.00;70;0.1;212.98;567.00;10845
5894;249;189;26;19980121;402;13;18.00;25;0.1;212.98;405.00;10845
5895;249;196;26;19980121;402;13;14.00;42;0.1;212.98;529.20;10845
5896;249;212;26;19980121;402;13;13.25;60;0.1;212.98;715.50;10845
5897;249;218;26;19980121;402;13;33.25;48;0;212.98;1596.00;10845
5898;262;158;20;19980122;347;15;22.00;21;0;56.46;462.00;10846
5899;262;224;20;19980122;347;15;15.00;30;0;56.46;450.00;10846
5900;262;228;20;19980122;347;15;10.00;20;0;56.46;200.00;10846
5901;257;155;22;19980122;286;15;18.00;80;0.2;487.57;1152.00;10847
5902;257;173;22;19980122;286;15;9.20;12;0.2;487.57;88.32;10847
5903;257;191;22;19980122;286;15;26.00;60;0.2;487.57;1248.00;10847
5904;257;199;22;19980122;286;15;9.50;36;0.2;487.57;273.60;10847
5905;257;214;22;19980122;286;15;34.00;45;0.2;487.57;1224.00;10847
5906;257;225;22;19980122;286;15;21.50;55;0.2;487.57;946.00;10847
5907;202;159;25;19980123;344;14;21.35;30;0;38.24;640.50;10848
5908;202;163;25;19980123;344;14;97.00;3;0;38.24;291.00;10848
5909;225;157;27;19980123;383;14;10.00;49;0;0.56;490.00;10849
5910;225;180;27;19980123;383;14;31.23;18;0.15;0.56;477.82;10849
5911;270;179;19;19980123;288;13;14.00;20;0.15;49.19;238.00;10850
5912;270;187;19;19980123;288;13;2.50;4;0.15;49.19;8.50;10850
5913;270;224;19;19980123;288;13;15.00;30;0.15;49.19;382.50;10850
5914;253;156;23;19980126;334;13;19.00;5;0.05;160.55;90.25;10851
5915;253;179;23;19980126;334;13;14.00;10;0.05;160.55;133.00;10851
5916;253;211;23;19980126;334;13;19.50;10;0.05;160.55;185.25;10851
5917;253;213;23;19980126;334;13;55.00;42;0.05;160.55;2194.50;10851
5918;251;156;26;19980126;299;13;19.00;15;0;174.05;285.00;10852
5919;251;171;26;19980126;299;13;39.00;6;0;174.05;234.00;10852
5920;251;216;26;19980126;299;13;49.30;50;0;174.05;2465.00;10852
5921;192;172;27;19980127;364;14;62.50;10;0;53.83;625.00;10853
5922;206;164;21;19980127;378;14;31.00;100;0.15;100.22;2635.00;10854
5923;206;167;21;19980127;378;14;6.00;65;0.15;100.22;331.50;10854
5924;241;170;21;19980127;298;13;17.45;50;0;170.97;872.50;10855
5925;241;185;21;19980127;298;13;12.50;14;0;170.97;175.00;10855
5926;241;210;21;19980127;298;13;38.00;24;0;170.97;912.00;10855
5927;241;219;21;19980127;298;13;21.05;15;0.15;170.97;268.39;10855
5928;189;156;21;19980128;382;14;19.00;20;0;58.43;380.00;10856
5929;189;196;21;19980128;382;14;14.00;20;0;58.43;280.00;10856
5930;191;157;26;19980128;343;14;10.00;30;0;188.85;300.00;10857
5931;191;180;26;19980128;343;14;31.23;35;0.25;188.85;819.79;10857
5932;191;183;26;19980128;343;14;123.79;10;0.25;188.85;928.43;10857
5933;226;161;20;19980129;315;13;30.00;5;0;52.51;150.00;10858
5934;226;181;20;19980129;315;13;43.90;10;0;52.51;439.00;10858
5935;226;224;20;19980129;315;13;15.00;4;0;52.51;60.00;10858
5936;211;178;19;19980129;345;14;4.50;40;0.25;76.1;135.00;10859
5937;211;208;19;19980129;345;14;7.45;35;0.25;76.1;195.56;10859
5938;211;218;19;19980129;345;14;33.25;30;0.25;76.1;748.13;10859
5939;212;205;21;19980129;311;15;53.00;3;0;19.26;159.00;10860
5940;212;230;21;19980129;311;15;18.00;20;0;19.26;360.00;10860
5941;275;171;22;19980130;278;14;39.00;42;0;14.93;1638.00;10861
5942;275;172;22;19980130;278;14;62.50;20;0;14.93;1250.00;10861
5943;275;175;22;19980130;278;14;10.00;40;0;14.93;400.00;10861
5944;275;187;22;19980130;278;14;2.50;35;0;14.93;87.50;10861
5945;275;216;22;19980130;278;14;49.30;3;0;14.93;147.90;10861
5946;230;165;26;19980130;381;14;21.00;25;0;53.23;525.00;10862
5947;230;206;26;19980130;381;14;7.00;8;0;53.23;56.00;10862
5948;221;155;22;19980202;355;14;18.00;20;0.15;30.26;306.00;10863
5949;221;212;22;19980202;355;14;13.25;12;0.15;30.26;135.15;10863
5950;190;189;22;19980202;348;14;18.00;4;0;3.04;72.00;10864
5951;190;221;22;19980202;348;14;14.00;15;0;3.04;210.00;10864
5952;249;192;20;19980202;402;13;263.50;60;0.05;348.14;15019.50;10865
5953;249;193;20;19980202;402;13;18.00;80;0.05;348.14;1368.00;10865
5954;191;156;23;19980203;343;13;19.00;21;0.25;109.11;299.25;10866
5955;191;178;23;19980203;343;13;4.50;6;0.25;109.11;20.25;10866
5956;191;184;23;19980203;343;13;25.89;40;0.25;109.11;776.70;10866
5957;234;207;24;19980203;325;13;32.80;3;0;1.93;98.40;10867
5958;248;180;25;19980204;332;14;31.23;20;0;191.27;624.60;10868
5959;248;189;25;19980204;332;14;18.00;30;0;191.27;540.00;10868
5960;248;203;25;19980204;332;14;20.00;42;0.1;191.27;756.00;10868
5961;258;155;23;19980204;328;13;18.00;40;0;143.28;720.00;10869
5962;258;165;23;19980204;328;13;21.00;10;0;143.28;210.00;10869
5963;258;177;23;19980204;328;13;9.00;50;0;143.28;450.00;10869
5964;258;222;23;19980204;328;13;12.50;20;0;143.28;250.00;10869
5965;277;189;23;19980204;413;15;18.00;3;0;12.04;54.00;10870
5966;277;205;23;19980204;413;15;53.00;2;0;12.04;106.00;10870
5967;195;160;27;19980205;280;14;25.00;50;0.05;112.27;1187.50;10871
5968;195;170;27;19980205;280;14;17.45;12;0.05;112.27;198.93;10871
5969;195;171;27;19980205;280;14;39.00;16;0.05;112.27;592.80;10871
5970;216;209;23;19980205;352;14;24.00;10;0.05;175.32;228.00;10872
5971;216;216;23;19980205;352;14;49.30;20;0.05;175.32;936.70;10872
5972;216;218;23;19980205;352;14;33.25;15;0.05;175.32;473.81;10872
5973;216;219;23;19980205;352;14;21.05;21;0.05;175.32;419.95;10872
5974;276;175;22;19980206;377;13;10.00;20;0;0.82;200.00;10873
5975;276;182;22;19980206;377;13;45.60;3;0;0.82;136.80;10873
5976;216;164;23;19980206;352;14;31.00;10;0;19.58;310.00;10874
5977;191;173;22;19980206;343;14;9.20;25;0;32.37;230.00;10875
5978;191;201;22;19980206;343;14;9.50;21;0.1;32.37;179.55;10875
5979;191;203;22;19980206;343;14;20.00;15;0;32.37;300.00;10875
5980;195;200;25;19980209;280;15;12.00;21;0;60.42;252.00;10876
5981;195;218;25;19980209;280;15;33.25;20;0;60.42;665.00;10876
5982;253;170;19;19980209;334;13;17.45;30;0.25;38.06;392.63;10877
5983;253;172;19;19980209;334;13;62.50;25;0;38.06;1562.50;10877
5984;249;174;22;19980210;402;13;81.00;20;0.05;46.69;1539.00;10878
5985;276;194;21;19980210;377;15;18.40;12;0;8.5;220.80;10879
5986;276;219;21;19980210;377;15;21.05;10;0;8.5;210.50;10879
5987;276;230;21;19980210;377;15;18.00;10;0;8.5;180.00;10879
5988;210;177;25;19980210;414;13;9.00;30;0.2;88.01;216.00;10880
5989;210;215;25;19980210;414;13;28.50;30;0.2;88.01;684.00;10880
5990;210;224;25;19980210;414;13;15.00;50;0.2;88.01;600.00;10880
5991;198;227;22;19980211;357;13;15.00;10;0;2.84;150.00;10881
5992;257;196;22;19980211;286;15;14.00;25;0;23.1;350.00;10882
5993;257;203;22;19980211;286;15;20.00;20;0.15;23.1;340.00;10882
5994;257;208;22;19980211;286;15;7.45;32;0.15;23.1;202.64;10882
5995;234;178;26;19980212;325;15;4.50;8;0;0.53;36.00;10883
5996;231;175;22;19980212;324;14;10.00;40;0.05;90.97;380.00;10884
5997;231;210;22;19980212;324;14;38.00;21;0.05;90.97;758.10;10884
5998;231;219;22;19980212;324;14;21.05;12;0.05;90.97;239.97;10884
5999;262;156;24;19980212;347;15;19.00;20;0;5.64;380.00;10885
6000;262;178;24;19980212;347;15;4.50;12;0;5.64;54.00;10885
6001;262;224;24;19980212;347;15;15.00;30;0;5.64;450.00;10885
6002;262;231;24;19980212;347;15;13.00;25;0;5.64;325.00;10885
6003;220;164;19;19980213;395;13;31.00;70;0;4.99;2170.00;10886
6004;220;185;19;19980213;395;13;12.50;35;0;4.99;437.50;10886
6005;220;231;19;19980213;395;13;13.00;40;0;4.99;520.00;10886
6006;215;179;26;19980213;389;15;14.00;5;0;1.25;70.00;10887
6007;215;179;26;19980213;390;15;14.00;5;0;1.25;70.00;10887
6008;216;156;19;19980216;352;14;19.00;20;0;51.87;380.00;10888
6009;216;222;19;19980216;352;14;12.50;18;0;51.87;225.00;10888
6010;251;165;27;19980216;299;15;21.00;40;0;280.61;840.00;10889
6011;251;192;27;19980216;299;15;263.50;40;0;280.61;10540.00;10889
6012;204;171;25;19980216;316;13;39.00;15;0;32.76;585.00;10890
6013;204;188;25;19980216;316;13;14.00;10;0;32.76;140.00;10890
6014;204;195;25;19980216;316;13;9.65;14;0;32.76;135.10;10890
6015;230;184;25;19980217;381;14;25.89;15;0.05;20.37;368.93;10891
6016;236;213;22;19980217;396;14;55.00;40;0.05;120.27;2090.00;10892
6017;225;162;27;19980218;383;14;40.00;30;0;77.78;1200.00;10893
6018;225;178;27;19980218;383;14;4.50;10;0;77.78;45.00;10893
6019;225;183;27;19980218;383;14;123.79;24;0;77.78;2970.96;10893
6020;225;184;27;19980218;383;14;25.89;35;0;77.78;906.15;10893
6021;225;190;27;19980218;383;14;19.00;20;0;77.78;380.00;10893
6022;257;167;19;19980218;286;13;6.00;28;0.05;116.13;159.60;10894
6023;257;223;19;19980218;286;13;36.00;50;0.05;116.13;1710.00;10894
6024;257;229;19;19980218;286;13;7.75;120;0.05;116.13;883.50;10894
6025;206;178;21;19980218;378;13;4.50;110;0;162.75;495.00;10895
6026;206;193;21;19980218;378;13;18.00;45;0;162.75;810.00;10895
6027;206;194;21;19980218;378;13;18.40;91;0;162.75;1674.40;10895
6028;206;214;21;19980218;378;13;34.00;100;0;162.75;3400.00;10895
6029;236;199;25;19980219;396;15;9.50;15;0;32.45;142.50;10896
6030;236;210;25;19980219;396;15;38.00;16;0;32.45;608.00;10896
6031;223;183;21;19980219;323;14;123.79;80;0;603.54;9903.20;10897
6032;223;184;21;19980219;323;14;25.89;36;0;603.54;932.04;10897
6033;240;167;22;19980220;374;14;6.00;5;0;1.27;30.00;10898
6034;232;193;23;19980220;356;15;18.00;8;0.15;1.21;122.40;10899
6035;274;224;19;19980220;394;14;15.00;3;0.25;1.66;33.75;10900
6036;221;195;22;19980223;355;13;9.65;30;0;62.09;289.50;10901
6037;221;225;22;19980223;355;13;21.50;30;0;62.09;645.00;10901
6038;210;209;19;19980223;414;13;24.00;30;0.15;44.15;612.00;10902
6039;210;216;19;19980223;414;13;49.30;6;0.15;44.15;251.43;10902
6040;220;167;21;19980224;395;15;6.00;40;0;36.71;240.00;10903
6041;220;219;21;19980224;395;15;21.05;21;0;36.71;442.05;10903
6042;220;222;21;19980224;395;15;12.50;20;0;36.71;250.00;10903
6043;275;212;21;19980224;278;15;13.25;15;0;162.95;198.75;10904
6044;275;216;21;19980224;278;15;49.30;35;0;162.95;1725.50;10904
6045;274;155;27;19980224;394;14;18.00;20;0.05;13.72;342.00;10905
6046;277;215;22;19980225;413;15;28.50;15;0;26.29;427.50;10906
6047;260;229;24;19980225;295;15;7.75;14;0;9.19;108.50;10907
6048;252;161;22;19980226;401;14;30.00;20;0.05;32.96;570.00;10908
6049;252;206;22;19980226;401;14;7.00;14;0.05;32.96;93.10;10908
6050;256;161;19;19980226;361;14;30.00;12;0;53.05;360.00;10909
6051;256;170;19;19980226;361;14;17.45;15;0;53.05;261.75;10909
6052;256;195;19;19980226;361;14;9.65;5;0;53.05;48.25;10909
6053;276;173;19;19980226;377;15;9.20;12;0;38.11;110.40;10910
6054;276;203;19;19980226;377;15;20.00;10;0;38.11;200.00;10910
6055;276;215;19;19980226;377;15;28.50;5;0;38.11;142.50;10910
6056;216;155;21;19980226;352;13;18.00;10;0;38.19;180.00;10911
6057;216;171;21;19980226;352;13;39.00;12;0;38.19;468.00;10911
6058;216;221;21;19980226;352;13;14.00;15;0;38.19;210.00;10911
6059;223;165;20;19980226;323;14;21.00;40;0.25;580.91;630.00;10912
6060;223;183;20;19980226;323;14;123.79;60;0.25;580.91;5570.55;10912
6061;248;158;22;19980226;332;13;22.00;30;0.25;33.05;495.00;10913
6062;248;187;22;19980226;332;13;2.50;40;0.25;33.05;75.00;10913
6063;248;212;22;19980226;332;13;13.25;15;0;33.05;198.75;10913
6064;248;225;24;19980227;332;13;21.50;25;0;21.19;537.50;10914
6065;266;171;20;19980227;339;14;39.00;10;0;3.51;390.00;10915
6066;266;187;20;19980227;339;14;2.50;30;0;3.51;75.00;10915
6067;266;208;20;19980227;339;14;7.45;10;0;3.51;74.50;10915
6068;250;170;19;19980227;337;14;17.45;6;0;63.77;104.70;10916
6069;250;186;19;19980227;337;14;32.00;6;0;63.77;192.00;10916
6070;250;211;19;19980227;337;14;19.50;20;0;63.77;390.00;10916
6071;255;184;22;19980302;368;14;25.89;1;0;8.29;25.89;10917
6072;255;214;22;19980302;368;14;34.00;10;0;8.29;340.00;10917
6073;196;155;21;19980302;292;15;18.00;60;0.25;48.83;810.00;10918
6074;196;214;21;19980302;292;15;34.00;25;0.25;48.83;637.50;10918
6075;233;170;20;19980302;341;14;17.45;24;0;19.8;418.80;10919
6076;233;179;20;19980302;341;14;14.00;24;0;19.8;336.00;10919
6077;233;194;20;19980302;341;14;18.40;20;0;19.8;368.00;10919
6078;190;204;22;19980303;348;14;16.25;24;0;29.61;390.00;10920
6079;269;189;19;19980303;398;13;18.00;10;0;176.48;180.00;10921
6080;269;217;19;19980303;398;13;43.90;40;0;176.48;1756.00;10921
6081;220;171;23;19980303;395;15;39.00;15;0;62.74;585.00;10922
6082;220;178;23;19980303;395;15;4.50;35;0;62.74;157.50;10922
6083;227;196;25;19980303;277;15;14.00;10;0.2;68.26;112.00;10923
6084;227;197;25;19980303;277;15;46.00;10;0.2;68.26;368.00;10923
6085;227;221;25;19980303;277;15;14.00;24;0.2;68.26;268.80;10923
6086;191;164;21;19980304;343;14;31.00;20;0.1;151.52;558.00;10924
6087;191;182;21;19980304;343;14;45.60;30;0.1;151.52;1231.20;10924
6088;191;229;21;19980304;343;14;7.75;6;0;151.52;46.50;10924
6089;220;190;21;19980304;395;13;19.00;25;0.15;2.27;403.75;10925
6090;220;206;21;19980304;395;13;7.00;12;0.15;2.27;71.40;10925
6091;188;165;22;19980304;340;15;21.00;2;0;39.92;42.00;10926
6092;188;167;22;19980304;340;15;6.00;10;0;39.92;60.00;10926
6093;188;173;22;19980304;340;15;9.20;7;0;39.92;64.40;10926
6094;188;226;22;19980304;340;15;34.80;10;0;39.92;348.00;10926
6095;226;174;22;19980305;315;13;81.00;5;0;19.79;405.00;10927
6096;226;206;22;19980305;315;13;7.00;5;0;19.79;35.00;10927
6097;226;230;22;19980305;315;13;18.00;20;0;19.79;360.00;10927
6098;215;201;19;19980305;389;13;9.50;5;0;1.36;47.50;10928
6099;215;201;19;19980305;390;13;9.50;5;0;1.36;47.50;10928
6100;215;230;19;19980305;389;13;18.00;5;0;1.36;90.00;10928
6101;215;230;19;19980305;390;13;18.00;5;0;1.36;90.00;10928
6102;211;175;24;19980305;345;13;10.00;60;0;33.93;600.00;10929
6103;211;229;24;19980305;345;13;7.75;49;0;33.93;379.75;10929
6104;211;231;24;19980305;345;13;13.00;15;0;33.93;195.00;10929
6105;262;175;22;19980306;347;15;10.00;36;0;15.55;360.00;10930
6106;262;181;22;19980306;347;15;43.90;25;0;15.55;1097.50;10930
6107;262;209;22;19980306;347;15;24.00;25;0.2;15.55;480.00;10930
6108;262;212;22;19980306;347;15;13.25;30;0.2;15.55;318.00;10930
6109;254;167;22;19980306;400;14;6.00;42;0.15;13.6;214.20;10931
6110;254;211;22;19980306;400;14;19.50;30;0;13.6;585.00;10931
6111;195;170;26;19980306;280;13;17.45;30;0.1;134.64;471.15;10932
6112;195;216;26;19980306;280;13;49.30;14;0.1;134.64;621.18;10932
6113;195;226;26;19980306;280;13;34.80;16;0;134.64;556.80;10932
6114;195;229;26;19980306;280;13;7.75;20;0.1;134.64;139.50;10932
6115;224;207;24;19980306;366;15;32.80;2;0;54.15;65.60;10933
6116;224;215;24;19980306;366;15;28.50;30;0;54.15;855.00;10933
6117;230;160;21;19980309;381;15;25.00;20;0;32.01;500.00;10934
6118;274;155;22;19980309;394;15;18.00;21;0;47.59;378.00;10935
6119;274;172;22;19980309;394;15;62.50;4;0.25;47.59;187.50;10935
6120;274;177;22;19980309;394;15;9.00;8;0.25;47.59;54.00;10935
6121;218;190;21;19980309;297;14;19.00;30;0.2;33.68;456.00;10936
6122;198;182;25;19980310;357;15;45.60;8;0;31.51;364.80;10937
6123;198;188;25;19980310;357;15;14.00;20;0;31.51;280.00;10937
6124;249;167;21;19980310;402;14;6.00;20;0.25;31.89;90.00;10938
6125;249;197;21;19980310;402;14;46.00;24;0.25;31.89;828.00;10938
6126;249;214;21;19980310;402;14;34.00;49;0.25;31.89;1249.50;10938
6127;249;225;21;19980310;402;14;21.50;35;0.25;31.89;564.38;10938
6128;235;156;20;19980310;407;14;19.00;10;0.15;76.33;161.50;10939
6129;235;221;20;19980310;407;14;14.00;40;0.15;76.33;476.00;10939
6130;195;161;26;19980311;280;15;30.00;8;0;19.77;240.00;10940
6131;195;167;26;19980311;280;15;6.00;20;0;19.77;120.00;10940
6132;257;185;25;19980311;286;14;12.50;44;0.25;400.81;412.50;10941
6133;257;216;25;19980311;286;14;49.30;30;0.25;400.81;1109.25;10941
6134;257;222;25;19980311;286;14;12.50;80;0.25;400.81;750.00;10941
6135;257;226;25;19980311;286;14;34.80;50;0;400.81;1740.00;10941
6136;252;203;27;19980311;401;15;20.00;28;0;17.95;560.00;10942
6137;197;167;22;19980311;363;14;6.00;15;0;2.17;90.00;10943
6138;197;176;22;19980311;363;14;21.00;21;0;2.17;441.00;10943
6139;197;200;22;19980311;363;14;12.00;15;0;2.17;180.00;10943
6140;196;165;24;19980312;292;15;21.00;5;0.25;52.92;78.75;10944
6141;196;198;24;19980312;292;15;19.45;18;0.25;52.92;262.58;10944
6142;196;210;24;19980312;292;15;38.00;18;0;52.92;684.00;10944
6143;238;167;22;19980312;373;13;6.00;20;0;10.22;120.00;10945
6144;238;185;22;19980312;373;13;12.50;10;0;10.22;125.00;10945
6145;269;164;19;19980312;398;14;31.00;25;0;27.2;775.00;10946
6146;269;178;19;19980312;398;14;4.50;25;0;27.2;112.50;10946
6147;269;231;19;19980312;398;14;13.00;40;0;27.2;520.00;10946
6148;197;213;21;19980313;363;14;55.00;4;0;3.26;220.00;10947
6149;216;204;21;19980313;352;15;16.25;9;0;23.39;146.25;10948
6150;216;205;21;19980313;352;15;53.00;40;0;23.39;2120.00;10948
6151;216;209;21;19980313;352;15;24.00;4;0;23.39;96.00;10948
6152;196;160;20;19980313;292;15;25.00;12;0;74.44;300.00;10949
6153;196;164;20;19980313;292;15;31.00;30;0;74.44;930.00;10949
6154;196;171;20;19980313;292;15;39.00;6;0;74.44;234.00;10949
6155;196;216;20;19980313;292;15;49.30;60;0;74.44;2958.00;10949
6156;235;158;19;19980316;407;14;22.00;5;0;2.5;110.00;10950
6157;254;187;27;19980316;400;14;2.50;15;0.05;30.85;35.63;10951
6158;254;195;27;19980316;400;14;9.65;6;0.05;30.85;55.01;10951
6159;254;229;27;19980316;400;14;7.75;50;0.05;30.85;368.13;10951
6160;187;160;19;19980316;385;13;25.00;16;0.05;40.42;380.00;10952
6161;187;182;19;19980316;385;13;45.60;2;0;40.42;91.20;10952
6162;190;174;27;19980316;348;14;81.00;50;0.05;23.72;3847.50;10953
6163;190;185;27;19980316;348;14;12.50;50;0.05;23.72;593.75;10953
6164;233;170;23;19980317;341;13;17.45;28;0.15;27.91;415.31;10954
6165;233;185;23;19980317;341;13;12.50;25;0.15;27.91;265.63;10954
6166;233;199;23;19980317;341;13;9.50;30;0;27.91;285.00;10954
6167;233;214;23;19980317;341;13;34.00;24;0.15;27.91;693.60;10954
6168;210;229;26;19980317;414;14;7.75;12;0.2;3.26;74.40;10955
6169;192;175;24;19980317;364;14;10.00;12;0;44.65;120.00;10956
6170;192;201;24;19980317;364;14;9.50;14;0;44.65;133.00;10956
6171;192;205;24;19980317;364;14;53.00;8;0;44.65;424.00;10956
6172;221;184;26;19980318;355;15;25.89;30;0;105.36;776.70;10957
6173;221;189;26;19980318;355;15;18.00;40;0;105.36;720.00;10957
6174;221;218;26;19980318;355;15;33.25;8;0;105.36;266.00;10957
6175;240;159;25;19980318;374;14;21.35;20;0;49.56;427.00;10958
6176;240;161;25;19980318;374;14;30.00;6;0;49.56;180.00;10958
6177;240;226;25;19980318;374;14;34.80;5;0;49.56;174.00;10958
6178;217;229;24;19980318;333;14;7.75;20;0.15;4.98;131.75;10959
6179;221;178;21;19980319;355;13;4.50;10;0.25;2.08;33.75;10960
6180;221;195;21;19980319;355;13;9.65;24;0;2.08;231.60;10960
6181;248;206;26;19980319;332;13;7.00;6;0.05;104.47;39.90;10961
6182;248;230;26;19980319;332;13;18.00;60;0;104.47;1080.00;10961
6183;249;161;26;19980319;402;14;30.00;45;0;275.79;1350.00;10962
6184;249;167;26;19980319;402;14;6.00;77;0;275.79;462.00;10962
6185;249;207;26;19980319;402;14;32.80;20;0;275.79;656.00;10962
6186;249;223;26;19980319;402;14;36.00;9;0;275.79;324.00;10962
6187;249;230;26;19980319;402;14;18.00;44;0;275.79;792.00;10962
6188;214;214;27;19980319;375;15;34.00;2;0.15;2.7;57.80;10963
6189;260;172;21;19980320;295;14;62.50;6;0;87.38;375.00;10964
6190;260;192;21;19980320;295;14;263.50;5;0;87.38;1317.50;10964
6191;260;223;21;19980320;295;14;36.00;10;0;87.38;360.00;10964
6192;241;205;24;19980320;298;15;53.00;16;0;144.38;848.00;10965
6193;200;191;22;19980320;372;13;26.00;8;0;27.19;208.00;10966
6194;200;210;22;19980320;372;13;38.00;12;0.15;27.19;387.60;10966
6195;200;216;22;19980320;372;13;49.30;12;0.15;27.19;502.86;10966
6196;265;173;20;19980323;379;14;9.20;12;0;62.22;110.40;10967
6197;265;203;20;19980323;379;14;20.00;40;0;62.22;800.00;10967
6198;206;166;19;19980323;378;15;38.00;30;0;74.6;1140.00;10968
6199;206;178;19;19980323;378;15;4.50;30;0;74.6;135.00;10968
6200;206;218;19;19980323;378;15;33.25;4;0;74.6;133.00;10968
6201;201;200;19;19980323;338;14;12.00;9;0;0.21;108.00;10969
6202;194;206;27;19980324;350;13;7.00;40;0.2;16.16;224.00;10970
6203;212;183;20;19980324;311;14;123.79;14;0;121.82;1733.06;10971
6204;226;171;22;19980324;315;14;39.00;6;0;0.02;234.00;10972
6205;226;187;22;19980324;315;14;2.50;7;0;0.02;17.50;10972
